timestamp,open,high,low,close,volume
2021-03-29 00:00:00+00:00,302.821521549244,303.74663787227615,302.00634245422987,303.5909423828125,9699800
2021-04-05 00:00:00+00:00,305.8716880881336,309.66369840587396,305.40454564693863,309.4621887207031,16978400
2021-04-12 00:00:00+00:00,308.91263803436226,313.6480736422744,307.2913921500644,313.1259765625,17940700
2021-04-19 00:00:00+00:00,312.50514464277194,312.98158419606193,308.546941092996,311.9187316894531,19753300
2021-04-26 00:00:00+00:00,312.5783387268651,312.8807165534528,309.1149186478347,310.5534362792969,14446700
2021-05-03 00:00:00+00:00,312.24860780864594,319.12047758136595,309.34408521489064,318.74481201171875,18486000
2021-05-10 00:00:00+00:00,320.0092248057528,321.6859486447879,307.5940305824815,315.427978515625,31941600
2021-05-17 00:00:00+00:00,314.5758011070787,316.2250663160426,307.12671917730876,313.39385986328125,22962200
2021-05-24 00:00:00+00:00,315.2615391541008,318.11696741994075,314.60966798860244,317.3457336425781,12887100
2021-05-31 00:00:00+00:00,320.00824631973484,320.1092281829686,315.4359029923762,319.4206237792969,12191600
2021-06-07 00:00:00+00:00,319.97157117602677,320.0083045963399,315.44515079623903,316.8682556152344,13656600
2021-06-14 00:00:00+00:00,316.60198406702864,316.6387174869606,305.4465964156618,305.70367431640625,20993200
2021-06-21 00:00:00+00:00,308.2641088511796,317.20143339646944,307.48254717849017,316.714111328125,19903200
2021-06-28 00:00:00+00:00,316.60367577830857,320.2448268879948,314.2958063302548,319.9230041503906,16381400
2021-07-05 00:00:00+00:00,319.7484072630311,320.96212470226754,314.02925418324986,320.6495056152344,18700600
2021-07-12 00:00:00+00:00,319.9874262058197,322.49758223373334,318.4518861826182,318.8196716308594,22036300
2021-07-19 00:00:00+00:00,314.45431282558184,322.9184979914413,310.3970126223647,322.5321044921875,25145900
2021-07-26 00:00:00+00:00,322.0077593306392,323.58098937899416,320.78414219899605,321.52935791015625,16069300
2021-08-02 00:00:00+00:00,322.4216901395956,324.2985146238683,319.3487922473402,323.9305114746094,14150000
2021-08-09 00:00:00+00:00,323.4798132994208,327.8683091151137,322.5137731368485,326.9667053222656,14119500
2021-08-16 00:00:00+00:00,326.06502287810184,328.07987344321464,319.53286061220643,323.074951171875,21529200
2021-08-23 00:00:00+00:00,325.2997856583294,327.2167992855749,324.4795463847099,326.78363037109375,14157900
2021-08-30 00:00:00+00:00,327.14295549569505,327.38258915929646,325.419505686911,326.3872375488281,12990400
2021-09-06 00:00:00+00:00,325.92637960261453,325.97245001238656,319.41042610329873,319.5302429199219,14267900
2021-09-13 00:00:00+00:00,321.5670446614369,323.09695915557285,318.0187511999661,318.5533142089844,21636100
2021-09-20 00:00:00+00:00,314.2223551822169,322.0266662970399,310.31557718620945,321.28778076171875,31658200
2021-09-27 00:00:00+00:00,321.67552914960356,323.716644752369,311.87627454781295,316.95599365234375,29182200
2021-10-04 00:00:00+00:00,316.4296705011829,323.0425472311582,312.2366118843978,320.9737243652344,26108800
