timestamp,open,high,low,close,volume
2021-04-01 00:00:00+00:00,302.97730679646304,313.64809640882754,302.00640406141633,310.4514465332031,75055200
2021-05-01 00:00:00+00:00,312.24859874700604,321.6859551096466,307.1267686471158,316.6924133300781,86276900
2021-06-01 00:00:00+00:00,320.0083057157367,320.1092875977135,305.4466006532482,316.7121887207031,76505600
2021-07-01 00:00:00+00:00,317.9370020529102,323.3894981492416,310.2133948861012,321.3390808105469,88572500
2021-08-01 00:00:00+00:00,322.42174955044874,328.07987973381324,319.3488510919675,325.6142272949219,69352400
2021-09-01 00:00:00+00:00,326.5254597413815,327.3456987277557,309.6595539918284,311.7793273925781,98119200
2021-10-01 00:00:00+00:00,314.0469837371419,331.50275557242,311.87655074234027,330.85626220703125,83791100
2021-11-01 00:00:00+00:00,332.0942148448694,337.81312966154945,318.1526083617166,318.6515197753906,86987900
2021-12-01 00:00:00+00:00,322.1808861832756,339.47296883590406,315.0344755018695,336.3255920410156,121742800
2022-01-01 00:00:00+00:00,337.8923051602002,342.67774060387916,307.2970810301334,325.5948486328125,207917000
2022-02-01 00:00:00+00:00,326.37516067980056,332.3521179956852,299.488142807885,314.94097900390625,139897900
2022-03-01 00:00:00+00:00,313.4932920334661,328.77431511371935,303.0735771480809,322.37933349609375,127876900
2022-04-01 00:00:00+00:00,324.3309749132913,330.6005456806025,306.5843104833132,307.1339416503906,103814200
2022-05-01 00:00:00+00:00,307.861035324442,317.9444577415987,285.42962246477674,307.72125244140625,125438000
2022-06-01 00:00:00+00:00,310.51944185369996,311.02388862160115,276.87151681871484,287.5487976074219,79873500
2022-07-01 00:00:00+00:00,287.82058734541977,308.29760414715093,282.2682971411716,307.7264709472656,58151800
2022-08-01 00:00:00+00:00,306.2159608058427,321.37172828785236,295.62190822158425,295.6687316894531,64243500
2022-09-01 00:00:00+00:00,294.96287993612316,305.6524419022167,269.38860694070746,269.6325988769531,73801400
2022-10-01 00:00:00+00:00,273.41720255096067,309.4857809323402,269.70965693344664,308.1025085449219,90874400
2022-11-01 00:00:00+00:00,310.1233855859118,325.96052222342075,298.6457012689649,325.9228515625,91475200
2022-12-01 00:00:00+00:00,327.1506943985832,328.53760692957036,307.2433212231557,312.6022644042969,92339500
2023-01-01 00:00:00+00:00,314.33911627583,324.8069779749867,310.25408159155324,322.2916564941406,74209900
2023-02-01 00:00:00+00:00,320.9464612551852,325.12013160743714,308.9365195368222,309.06903076171875,70147900
2023-03-01 00:00:00+00:00,309.0731902959397,318.62862375925687,298.5792558381251,315.3107604980469,98518300
2023-04-01 00:00:00+00:00,317.07189176168396,324.1530077725442,315.85527364105775,324.14349365234375,52752200
2023-05-01 00:00:00+00:00,324.38654297885785,325.8035256014102,309.8552445559752,313.3739318847656,65523800
2023-06-01 00:00:00+00:00,313.47105515069643,329.5015357832704,311.95569282004396,327.70977783203125,67949100
2023-07-01 00:00:00+00:00,327.63719289096736,340.39879084330084,322.0683286486084,339.6441955566406,65726200
2023-08-01 00:00:00+00:00,339.61584236935585,340.98285491316454,325.3532738415816,332.48455810546875,75614100
2023-09-01 00:00:00+00:00,335.00627973474,335.6764380239831,318.73129080926304,320.6651611328125,59045500
2023-10-01 00:00:00+00:00,320.8796288212228,327.8195713558362,310.2440977546576,317.22247314453125,90645800
2023-11-01 00:00:00+00:00,317.82275132334325,345.92466940303956,317.0351985211148,345.7518005371094,67610600
2023-12-01 00:00:00+00:00,346.47081171177945,363.47582277251996,346.31682970972514,362.6866760253906,81068000
2024-01-01 00:00:00+00:00,361.5011560194123,372.1301579661891,358.16393362996297,367.8380432128906,87501200
2024-02-01 00:00:00+00:00,368.0761823230561,379.116540193492,367.1690178879642,376.3275146484375,66004000
2024-03-01 00:00:00+00:00,376.82500547377947,385.4953163784143,372.05972526869544,384.4707336425781,70810900
2024-04-01 00:00:00+00:00,385.4506478356826,385.67347755524725,364.4447480113879,366.37286376953125,91750800
2024-05-01 00:00:00+00:00,366.8072870294574,388.73545166417387,366.4195269097248,375.67742919921875,69101300
2024-06-01 00:00:00+00:00,376.56740924957427,384.0624485557351,371.7713591697405,379.732421875,49359600
2024-07-01 00:00:00+00:00,381.5051276399723,402.6976942051178,379.73423775092346,397.4725341796875,78368900
2024-08-01 00:00:00+00:00,398.8401614863942,405.50856589808996,374.7267167817046,405.1775817871094,77139800
2024-09-01 00:00:00+00:00,403.263448841107,415.23733492325573,390.5003998826291,412.2365417480469,61897000
2024-10-01 00:00:00+00:00,412.7769730862383,423.310885127678,407.50022089322266,408.1354064941406,67262300
2024-11-01 00:00:00+00:00,410.2310903964472,441.13012617046763,407.0737265474286,439.9668884277344,78838100
2024-12-01 00:00:00+00:00,440.74304770426136,441.662467056568,412.48566311916727,416.1828918457031,61525100
2025-01-01 00:00:00+00:00,420.1711674799258,441.77121550455905,410.528647589902,436.8960266113281,55903700
2025-02-01 00:00:00+00:00,431.38815545006827,441.31891074944497,422.9588139905879,430.1713562011719,50573500
2025-03-01 00:00:00+00:00,431.96296963619665,433.09313928840504,400.2295944951778,412.6418762207031,58428200
2025-04-01 00:00:00+00:00,411.98267974978876,417.1421768930834,360.6928537618537,400.09808349609375,95234300
2025-05-01 00:00:00+00:00,402.4739932627829,422.2849310507249,400.96674877180317,416.56134033203125,55956500
2025-06-01 00:00:00+00:00,415.3600141562954,435.02828075511576,413.1614966745897,434.4268798828125,62030300
2025-07-01 00:00:00+00:00,435.2074835798003,445.1536118380796,432.686359146301,436.3345642089844,78442700
2025-08-01 00:00:00+00:00,432.97112071154555,452.8714675638573,428.6686032523994,451.11090087890625,95749600
2025-09-01 00:00:00+00:00,447.3205453098106,462.17548877876516,445.5094640710623,458.94915771484375,105680700
2025-10-01 00:00:00+00:00,459.09923839723075,476.7855381167188,451.14932957321287,472.1009521484375,162673000
